time,open,high,low,close
2016-06-30 14:00:00+05:30,27022.75,27069.23,27021.96,27060.56
2016-06-30 14:15:00+05:30,27060.47,27065.95,27028.45,27038.98
2016-06-30 14:30:00+05:30,27039.81,27053.28,27019.54,27022.01
2016-06-30 14:45:00+05:30,27021.91,27053.78,27018.17,27053.78
2016-06-30 15:00:00+05:30,27055.77,27055.77,26942.37,27012.06
2016-06-30 15:15:00+05:30,27013.02,27028.27,26994.96,26999.72
2016-07-01 09:15:00+05:30,27064.33,27220.01,27061.4,27161.78
2016-07-01 09:30:00+05:30,27162.74,27190.34,27158.57,27178.7
2016-07-01 09:45:00+05:30,27178.94,27183.32,27138.5,27182.86
2016-07-01 10:00:00+05:30,27182.86,27227.26,27178.29,27201.43
2016-07-01 10:15:00+05:30,27201.33,27212.02,27186.95,27208.04
2016-07-01 10:30:00+05:30,27208.1,27214.44,27190.7,27208.33
2016-07-01 10:45:00+05:30,27208.23,27240.22,27208.23,27239.05
2016-07-01 11:00:00+05:30,27239.11,27243.36,27210.81,27220.08
2016-07-01 11:15:00+05:30,27219.43,27239.75,27212.43,27220.31
2016-07-01 11:30:00+05:30,27220.31,27221.29,27180.83,27186.54
2016-07-01 11:45:00+05:30,27186.54,27200.32,27180.73,27196.0
2016-07-01 12:00:00+05:30,27195.4,27221.69,27190.77,27218.89
2016-07-01 12:15:00+05:30,27219.01,27225.86,27209.53,27221.56
2016-07-01 12:30:00+05:30,27221.56,27222.82,27185.01,27194.22
2016-07-01 12:45:00+05:30,27194.7,27215.01,27190.32,27213.69
2016-07-01 13:00:00+05:30,27213.51,27218.5,27179.72,27179.72
2016-07-01 13:15:00+05:30,27179.59,27186.71,27141.35,27185.9
2016-07-01 13:30:00+05:30,27185.6,27185.94,27151.94,27155.24
2016-07-01 13:45:00+05:30,27155.24,27208.05,27154.65,27206.05
2016-07-01 14:00:00+05:30,27205.99,27212.81,27195.85,27197.23
2016-07-01 14:15:00+05:30,27197.7,27201.41,27186.98,27192.07
2016-07-01 14:30:00+05:30,27192.07,27192.35,27158.5,27191.53
2016-07-01 14:45:00+05:30,27190.23,27195.82,27145.82,27170.86
2016-07-01 15:00:00+05:30,27170.82,27174.08,27133.43,27140.91
2016-07-01 15:15:00+05:30,27139.78,27158.18,27124.18,27144.91
2016-07-04 09:15:00+05:30,27314.44,27356.29,27293.53,27317.98
2016-07-04 09:30:00+05:30,27317.75,27351.52,27307.19,27323.43
2016-07-04 09:45:00+05:30,27328.96,27339.43,27317.25,27319.8
2016-07-04 10:00:00+05:30,27319.7,27321.64,27297.28,27312.59
2016-07-04 10:15:00+05:30,27312.1,27349.8,27309.28,27343.67
2016-07-04 10:30:00+05:30,27343.49,27345.32,27315.99,27340.08
2016-07-04 10:45:00+05:30,27338.3,27363.52,27329.94,27354.22
2016-07-04 11:00:00+05:30,27354.22,27370.87,27350.97,27365.04
2016-07-04 11:15:00+05:30,27365.02,27365.02,27334.17,27346.66
2016-07-04 11:30:00+05:30,27346.93,27363.24,27338.04,27349.25
2016-07-04 11:45:00+05:30,27349.19,27368.26,27347.22,27354.41
2016-07-04 12:00:00+05:30,27354.75,27366.14,27351.63,27362.52
2016-07-04 12:15:00+05:30,27362.37,27385.66,27360.99,27370.96
2016-07-04 12:30:00+05:30,27371.22,27372.2,27352.66,27355.84
2016-07-04 12:45:00+05:30,27355.84,27355.84,27320.09,27330.29
2016-07-04 13:00:00+05:30,27330.29,27342.65,27298.36,27309.51
2016-07-04 13:15:00+05:30,27309.23,27330.06,27304.59,27311.83
2016-07-04 13:30:00+05:30,27311.78,27321.5,27279.25,27283.65
2016-07-04 13:45:00+05:30,27283.83,27304.57,27278.01,27296.24
2016-07-04 14:00:00+05:30,27296.42,27322.67,27296.42,27312.3
2016-07-04 14:15:00+05:30,27311.82,27332.68,27301.82,27304.02
2016-07-04 14:30:00+05:30,27303.07,27310.09,27277.98,27286.55
2016-07-04 14:45:00+05:30,27286.4,27290.88,27265.22,27286.08
2016-07-04 15:00:00+05:30,27284.89,27297.91,27261.4,27269.95
2016-07-04 15:15:00+05:30,27267.1,27294.73,27251.06,27278.76
2016-07-05 09:15:00+05:30,27340.72,27348.66,27231.25,27244.66
2016-07-05 09:30:00+05:30,27244.63,27265.91,27222.6,27255.9
2016-07-05 09:45:00+05:30,27256.65,27266.12,27247.9,27252.21
2016-07-05 10:00:00+05:30,27253.55,27258.23,27226.94,27236.85
2016-07-05 10:15:00+05:30,27236.0,27242.76,27222.75,27226.74
2016-07-05 10:30:00+05:30,27226.74,27231.53,27173.79,27199.99
2016-07-05 10:45:00+05:30,27199.78,27199.78,27178.96,27198.52
2016-07-05 11:00:00+05:30,27198.52,27218.62,27194.76,27216.52
2016-07-05 11:15:00+05:30,27216.63,27217.75,27202.12,27216.43
2016-07-05 11:30:00+05:30,27216.71,27248.99,27211.53,27239.98
2016-07-05 11:45:00+05:30,27240.92,27267.49,27239.82,27263.64
2016-07-05 12:00:00+05:30,27263.74,27265.67,27215.44,27215.64
2016-07-05 12:15:00+05:30,27215.03,27219.08,27185.24,27191.47
2016-07-05 12:30:00+05:30,27192.4,27215.74,27177.23,27181.59
2016-07-05 12:45:00+05:30,27180.81,27202.61,27176.64,27202.61
2016-07-05 13:00:00+05:30,27202.84,27219.69,27194.8,27209.71
2016-07-05 13:15:00+05:30,27209.71,27218.94,27185.01,27188.37
2016-07-05 13:30:00+05:30,27187.85,27190.69,27158.65,27172.52
2016-07-05 13:45:00+05:30,27172.52,27178.71,27144.44,27169.64
2016-07-05 14:00:00+05:30,27169.64,27169.64,27127.3,27157.73
2016-07-05 14:15:00+05:30,27158.11,27184.19,27156.49,27163.66
2016-07-05 14:30:00+05:30,27163.75,27180.79,27156.82,27156.82
2016-07-05 14:45:00+05:30,27156.86,27179.3,27130.57,27175.34
2016-07-05 15:00:00+05:30,27175.6,27190.61,27159.35,27174.95
2016-07-05 15:15:00+05:30,27174.25,27178.48,27154.27,27166.87
2016-07-07 09:15:00+05:30,27209.97,27220.52,27161.37,27201.85
2016-07-07 09:30:00+05:30,27200.55,27230.55,27200.55,27229.61
2016-07-07 09:45:00+05:30,27227.07,27247.34,27204.96,27245.83
2016-07-07 10:00:00+05:30,27245.02,27250.27,27205.96,27213.91
2016-07-07 10:15:00+05:30,27214.32,27229.55,27194.95,27196.01
2016-07-07 10:30:00+05:30,27196.35,27223.58,27179.51,27219.44
2016-07-07 10:45:00+05:30,27219.65,27227.07,27204.8,27214.83
2016-07-07 11:00:00+05:30,27214.6,27214.6,27172.33,27177.28
2016-07-07 11:15:00+05:30,27178.38,27201.54,27167.76,27196.87
2016-07-07 11:30:00+05:30,27196.87,27203.29,27183.02,27194.3
2016-07-07 11:45:00+05:30,27194.21,27198.31,27178.83,27191.89
2016-07-07 12:00:00+05:30,27191.99,27195.22,27159.11,27162.89
2016-07-07 12:15:00+05:30,27162.59,27176.66,27148.68,27173.36
2016-07-07 12:30:00+05:30,27173.36,27225.73,27172.84,27217.09
2016-07-07 12:45:00+05:30,27217.05,27220.27,27187.51,27199.23
2016-07-07 13:00:00+05:30,27199.23,27202.72,27185.49,27197.26
2016-07-07 13:15:00+05:30,27196.95,27219.11,27190.46,27216.27
2016-07-07 13:30:00+05:30,27217.24,27251.11,27214.92,27226.72
2016-07-07 13:45:00+05:30,27226.35,27231.13,27197.69,27231.13
2016-07-07 14:00:00+05:30,27232.44,27288.22,27228.02,27284.73
2016-07-07 14:15:00+05:30,27284.47,27284.51,27248.03,27258.33
2016-07-07 14:30:00+05:30,27258.33,27258.59,27229.39,27233.2
2016-07-07 14:45:00+05:30,27232.72,27236.76,27195.84,27195.84
2016-07-07 15:00:00+05:30,27196.66,27196.66,27146.95,27161.07
2016-07-07 15:15:00+05:30,27161.3,27229.51,27160.84,27201.49
2016-07-08 09:15:00+05:30,27292.2,27294.82,27125.97,27139.02
2016-07-08 09:30:00+05:30,27137.89,27137.95,27034.14,27070.93
2016-07-08 09:45:00+05:30,27071.17,27098.73,27063.96,27079.06
2016-07-08 10:00:00+05:30,27079.06,27116.47,27078.0,27109.44
2016-07-08 10:15:00+05:30,27108.72,27108.83,27082.92,27096.3
2016-07-08 10:30:00+05:30,27095.75,27127.19,27092.59,27104.32
2016-07-08 10:45:00+05:30,27104.64,27104.64,27083.6,27084.44
2016-07-08 11:00:00+05:30,27084.12,27103.45,27079.17,27100.75
2016-07-08 11:15:00+05:30,27100.89,27114.84,27092.23,27105.7
2016-07-08 11:30:00+05:30,27105.7,27111.51,27088.74,27092.08
2016-07-08 11:45:00+05:30,27092.08,27099.52,27083.54,27098.34
2016-07-08 12:00:00+05:30,27098.62,27108.83,27091.47,27098.5
2016-07-08 12:15:00+05:30,27098.79,27102.07,27083.67,27095.34
2016-07-08 12:30:00+05:30,27095.34,27137.6,27081.33,27120.67
2016-07-08 12:45:00+05:30,27120.67,27146.45,27109.25,27109.25
2016-07-08 13:00:00+05:30,27108.77,27127.55,27093.14,27122.85
2016-07-08 13:15:00+05:30,27122.85,27139.28,27121.48,27133.64
2016-07-08 13:30:00+05:30,27133.64,27164.69,27118.11,27158.03
2016-07-08 13:45:00+05:30,27158.03,27159.74,27128.41,27131.65
2016-07-08 14:00:00+05:30,27132.18,27134.45,27103.76,27109.93
2016-07-08 14:15:00+05:30,27109.37,27149.61,27103.63,27140.55
2016-07-08 14:30:00+05:30,27140.38,27144.77,27080.12,27108.27
2016-07-08 14:45:00+05:30,27107.75,27131.39,27102.79,27124.63
2016-07-08 15:00:00+05:30,27124.79,27146.95,27112.23,27116.16
2016-07-08 15:15:00+05:30,27115.87,27144.91,27113.26,27126.9
2016-07-11 09:15:00+05:30,27358.23,27543.43,27358.23,27518.03
2016-07-11 09:30:00+05:30,27519.05,27591.95,27518.51,27568.25
2016-07-11 09:45:00+05:30,27568.33,27597.12,27559.99,27592.01
2016-07-11 10:00:00+05:30,27592.01,27607.99,27580.55,27591.4
2016-07-11 10:15:00+05:30,27591.05,27612.86,27589.8,27590.78
2016-07-11 10:30:00+05:30,27590.41,27603.43,27583.32,27592.33
2016-07-11 10:45:00+05:30,27591.68,27594.02,27568.62,27584.84
2016-07-11 11:00:00+05:30,27585.39,27600.1,27578.78,27584.58
2016-07-11 11:15:00+05:30,27584.79,27585.17,27565.6,27577.64
2016-07-11 11:30:00+05:30,27578.17,27586.89,27569.7,27586.35
2016-07-11 11:45:00+05:30,27586.35,27601.22,27580.59,27595.9
2016-07-11 12:00:00+05:30,27595.85,27605.01,27581.84,27598.84
2016-07-11 12:15:00+05:30,27598.84,27618.91,27597.01,27610.17
2016-07-11 12:30:00+05:30,27609.7,27620.14,27602.24,27613.37
2016-07-11 12:45:00+05:30,27612.86,27622.73,27604.13,27612.2
2016-07-11 13:00:00+05:30,27612.2,27614.01,27585.1,27588.39
2016-07-11 13:15:00+05:30,27588.92,27593.43,27559.81,27570.22
2016-07-11 13:30:00+05:30,27571.39,27592.27,27566.74,27589.87
2016-07-11 13:45:00+05:30,27590.0,27603.36,27580.89,27597.45
2016-07-11 14:00:00+05:30,27596.72,27609.28,27579.81,27602.66
2016-07-11 14:15:00+05:30,27603.32,27606.02,27559.35,27559.35
2016-07-11 14:30:00+05:30,27559.73,27567.42,27543.37,27556.12
2016-07-11 14:45:00+05:30,27557.02,27582.06,27556.12,27580.68
2016-07-11 15:00:00+05:30,27581.53,27628.2,27581.53,27623.15
2016-07-11 15:15:00+05:30,27623.36,27647.48,27618.27,27626.69
2016-07-12 09:15:00+05:30,27667.81,27760.81,27667.81,27714.18
2016-07-12 09:30:00+05:30,27714.24,27721.41,27692.31,27692.8
