time,open,high,low,close
2016-06-22 11:15:00+05:30,8218.05,8218.85,8215.65,8217.25
2016-06-22 11:30:00+05:30,8217.8,8221.45,8212.95,8213.45
2016-06-22 11:45:00+05:30,8213.7,8216.25,8210.25,8212.65
2016-06-22 12:00:00+05:30,8212.55,8214.6,8211.0,8214.2
2016-06-22 12:15:00+05:30,8214.25,8217.0,8212.75,8215.95
2016-06-22 12:30:00+05:30,8216.1,8218.7,8214.4,8215.65
2016-06-22 12:45:00+05:30,8216.05,8216.1,8201.95,8202.4
2016-06-22 13:00:00+05:30,8202.55,8208.1,8198.85,8205.4
2016-06-22 13:15:00+05:30,8205.45,8210.0,8203.0,8204.35
2016-06-22 13:30:00+05:30,8204.55,8206.45,8167.05,8167.15
2016-06-22 13:45:00+05:30,8167.55,8183.6,8153.25,8179.4
2016-06-22 14:00:00+05:30,8179.3,8185.0,8171.3,8175.35
2016-06-22 14:15:00+05:30,8175.3,8187.35,8175.1,8183.75
2016-06-22 14:30:00+05:30,8183.95,8203.65,8183.95,8197.2
2016-06-22 14:45:00+05:30,8196.85,8201.75,8187.75,8200.5
2016-06-22 15:00:00+05:30,8200.0,8207.2,8195.9,8201.55
2016-06-22 15:15:00+05:30,8200.95,8207.85,8193.7,8203.7
2016-06-23 09:15:00+05:30,8201.15,8212.35,8192.65,8199.05
2016-06-23 09:30:00+05:30,8199.05,8204.75,8195.7,8198.15
2016-06-23 09:45:00+05:30,8198.25,8201.7,8196.35,8198.2
2016-06-23 10:00:00+05:30,8198.05,8198.4,8188.3,8195.35
2016-06-23 10:15:00+05:30,8195.3,8202.0,8195.0,8198.45
2016-06-23 10:30:00+05:30,8198.45,8200.6,8194.4,8194.75
2016-06-23 10:45:00+05:30,8194.75,8198.1,8190.7,8191.15
2016-06-23 11:00:00+05:30,8190.85,8198.7,8190.1,8197.2
2016-06-23 11:15:00+05:30,8197.65,8198.65,8191.45,8194.2
2016-06-23 11:30:00+05:30,8194.15,8197.4,8191.9,8192.35
2016-06-23 11:45:00+05:30,8192.7,8196.55,8191.6,8192.6
2016-06-23 12:00:00+05:30,8192.9,8198.95,8192.65,8197.1
2016-06-23 12:15:00+05:30,8197.55,8201.1,8194.45,8199.8
2016-06-23 12:30:00+05:30,8200.0,8223.2,8198.75,8219.5
2016-06-23 12:45:00+05:30,8220.5,8221.55,8215.4,8217.8
2016-06-23 13:00:00+05:30,8217.6,8219.0,8211.5,8217.0
2016-06-23 13:15:00+05:30,8217.4,8218.55,8210.3,8215.7
2016-06-23 13:30:00+05:30,8215.8,8218.35,8212.85,8216.4
2016-06-23 13:45:00+05:30,8216.6,8224.75,8216.45,8219.85
2016-06-23 14:00:00+05:30,8219.85,8226.25,8218.5,8225.35
2016-06-23 14:15:00+05:30,8225.55,8256.75,8224.5,8256.1
2016-06-23 14:30:00+05:30,8257.85,8272.9,8249.25,8269.95
2016-06-23 14:45:00+05:30,8270.35,8285.6,8265.2,8275.15
2016-06-23 15:00:00+05:30,8275.75,8278.4,8266.6,8268.15
2016-06-23 15:15:00+05:30,8268.2,8272.5,8264.2,8270.45
2016-06-24 09:15:00+05:30,8029.1,8052.0,7976.3,8044.7
2016-06-24 09:30:00+05:30,8044.75,8058.45,8011.6,8016.4
2016-06-24 09:45:00+05:30,8017.15,8018.9,7979.4,7984.25
2016-06-24 10:00:00+05:30,7983.95,7985.15,7952.2,7969.7
2016-06-24 10:15:00+05:30,7969.5,7973.4,7944.0,7947.15
2016-06-24 10:30:00+05:30,7947.45,7980.15,7938.6,7969.25
2016-06-24 10:45:00+05:30,7968.95,7976.75,7962.25,7963.85
2016-06-24 11:00:00+05:30,7964.4,7964.55,7956.75,7959.9
2016-06-24 11:15:00+05:30,7960.0,7972.3,7956.4,7956.8
2016-06-24 11:30:00+05:30,7957.85,7963.55,7947.25,7961.7
2016-06-24 11:45:00+05:30,7961.8,7968.3,7952.6,7955.8
2016-06-24 12:00:00+05:30,7955.35,7956.5,7938.55,7946.2
2016-06-24 12:15:00+05:30,7946.4,7949.3,7929.15,7933.15
2016-06-24 12:30:00+05:30,7932.75,7985.95,7927.05,7974.75
2016-06-24 12:45:00+05:30,7974.35,7998.85,7969.3,7991.9
2016-06-24 13:00:00+05:30,7991.6,8016.5,7987.35,8016.1
2016-06-24 13:15:00+05:30,8016.2,8025.8,8004.45,8024.45
2016-06-24 13:30:00+05:30,8024.75,8033.0,8011.25,8028.05
2016-06-24 13:45:00+05:30,8026.45,8062.8,8026.15,8057.0
2016-06-24 14:00:00+05:30,8057.95,8078.05,8044.7,8078.05
2016-06-24 14:15:00+05:30,8077.85,8086.25,8041.5,8044.8
2016-06-24 14:30:00+05:30,8045.0,8066.8,8038.05,8060.8
2016-06-24 14:45:00+05:30,8058.6,8069.9,8058.25,8067.0
2016-06-24 15:00:00+05:30,8065.65,8100.7,8065.35,8088.85
2016-06-24 15:15:00+05:30,8088.7,8092.3,8074.2,8088.6
2016-06-27 09:15:00+05:30,8039.35,8082.55,8039.35,8079.3
2016-06-27 09:30:00+05:30,8078.7,8100.75,8078.7,8098.45
2016-06-27 09:45:00+05:30,8098.55,8099.9,8073.05,8077.95
2016-06-27 10:00:00+05:30,8078.25,8083.0,8068.85,8078.9
2016-06-27 10:15:00+05:30,8078.6,8082.75,8077.0,8078.55
2016-06-27 10:30:00+05:30,8078.65,8087.4,8078.25,8086.2
2016-06-27 10:45:00+05:30,8085.9,8091.6,8084.9,8091.25
2016-06-27 11:00:00+05:30,8091.65,8093.25,8083.65,8084.6
2016-06-27 11:15:00+05:30,8084.65,8088.95,8083.75,8085.0
2016-06-27 11:30:00+05:30,8084.75,8093.3,8080.8,8093.0
2016-06-27 11:45:00+05:30,8094.1,8107.65,8089.7,8100.85
2016-06-27 12:00:00+05:30,8100.75,8106.65,8097.6,8100.3
2016-06-27 12:15:00+05:30,8100.25,8105.35,8093.95,8103.6
2016-06-27 12:30:00+05:30,8103.3,8119.7,8098.55,8111.3
2016-06-27 12:45:00+05:30,8111.9,8120.65,8111.35,8116.4
2016-06-27 13:00:00+05:30,8115.3,8117.25,8101.95,8102.95
2016-06-27 13:15:00+05:30,8103.4,8109.95,8101.0,8102.05
2016-06-27 13:30:00+05:30,8100.95,8105.95,8083.75,8090.1
2016-06-27 13:45:00+05:30,8088.75,8089.35,8062.45,8069.7
2016-06-27 14:00:00+05:30,8070.3,8078.2,8055.7,8077.15
2016-06-27 14:15:00+05:30,8077.35,8096.3,8077.3,8093.5
2016-06-27 14:30:00+05:30,8092.85,8106.75,8092.05,8106.2
2016-06-27 14:45:00+05:30,8106.05,8111.5,8096.85,8098.0
2016-06-27 15:00:00+05:30,8097.85,8098.8,8089.3,8095.7
2016-06-27 15:15:00+05:30,8095.85,8098.5,8091.55,8094.7
2016-06-28 09:15:00+05:30,8096.05,8119.9,8086.85,8107.85
2016-06-28 09:30:00+05:30,8107.65,8124.9,8107.35,8122.5
2016-06-28 09:45:00+05:30,8122.5,8122.5,8106.05,8109.95
2016-06-28 10:00:00+05:30,8109.75,8114.05,8106.65,8113.65
2016-06-28 10:15:00+05:30,8113.35,8119.65,8111.3,8118.1
2016-06-28 10:30:00+05:30,8118.1,8120.95,8112.85,8114.35
2016-06-28 10:45:00+05:30,8114.3,8119.1,8113.85,8115.55
2016-06-28 11:00:00+05:30,8115.6,8117.1,8106.05,8110.8
2016-06-28 11:15:00+05:30,8110.95,8113.85,8109.3,8110.95
2016-06-28 11:30:00+05:30,8111.25,8113.75,8109.35,8110.2
2016-06-28 11:45:00+05:30,8110.25,8118.15,8106.1,8115.9
2016-06-28 12:00:00+05:30,8115.75,8115.95,8109.4,8109.75
2016-06-28 12:15:00+05:30,8109.55,8117.8,8107.55,8116.9
2016-06-28 12:30:00+05:30,8117.15,8133.5,8117.0,8131.65
2016-06-28 12:45:00+05:30,8131.65,8137.1,8130.35,8135.2
2016-06-28 13:00:00+05:30,8135.3,8146.35,8135.3,8137.95
2016-06-28 13:15:00+05:30,8137.25,8142.55,8134.25,8135.7
2016-06-28 13:30:00+05:30,8135.95,8139.4,8131.35,8132.25
2016-06-28 13:45:00+05:30,8132.5,8134.6,8120.85,8131.75
2016-06-28 14:00:00+05:30,8134.05,8135.8,8120.5,8126.35
2016-06-28 14:15:00+05:30,8126.9,8128.95,8111.8,8117.6
2016-06-28 14:30:00+05:30,8118.15,8132.95,8118.15,8131.85
2016-06-28 14:45:00+05:30,8132.0,8134.3,8126.0,8131.05
2016-06-28 15:00:00+05:30,8131.15,8133.65,8126.95,8128.8
2016-06-28 15:15:00+05:30,8128.65,8129.5,8123.05,8127.85
2016-06-29 09:15:00+05:30,8173.1,8176.55,8162.25,8163.6
2016-06-29 09:30:00+05:30,8163.5,8176.15,8162.85,8173.2
2016-06-29 09:45:00+05:30,8172.95,8177.95,8170.9,8176.3
2016-06-29 10:00:00+05:30,8176.45,8183.25,8175.6,8179.25
2016-06-29 10:15:00+05:30,8179.2,8186.55,8178.8,8181.8
2016-06-29 10:30:00+05:30,8181.8,8181.8,8174.25,8179.6
2016-06-29 10:45:00+05:30,8179.85,8180.6,8170.45,8172.4
2016-06-29 11:00:00+05:30,8172.25,8172.65,8163.9,8165.4
2016-06-29 11:15:00+05:30,8164.35,8167.45,8157.65,8166.75
2016-06-29 11:30:00+05:30,8167.05,8168.45,8159.85,8167.9
2016-06-29 11:45:00+05:30,8167.85,8168.8,8161.4,8166.2
2016-06-29 12:00:00+05:30,8165.9,8173.7,8165.8,8172.55
2016-06-29 12:15:00+05:30,8172.75,8177.35,8170.9,8172.9
2016-06-29 12:30:00+05:30,8172.05,8176.5,8169.05,8175.25
2016-06-29 12:45:00+05:30,8175.45,8180.35,8172.65,8178.35
2016-06-29 13:00:00+05:30,8178.2,8178.85,8171.25,8173.6
2016-06-29 13:15:00+05:30,8173.7,8184.25,8172.65,8179.8
2016-06-29 13:30:00+05:30,8179.6,8184.1,8178.3,8178.8
2016-06-29 13:45:00+05:30,8179.05,8181.6,8175.35,8178.4
2016-06-29 14:00:00+05:30,8178.5,8191.4,8178.45,8191.1
2016-06-29 14:15:00+05:30,8191.45,8200.1,8191.0,8199.0
2016-06-29 14:30:00+05:30,8199.2,8202.9,8194.2,8195.65
2016-06-29 14:45:00+05:30,8195.75,8206.8,8195.05,8206.2
2016-06-29 15:00:00+05:30,8206.5,8212.4,8199.45,8201.5
2016-06-29 15:15:00+05:30,8201.25,8206.7,8199.05,8204.0
2016-06-30 09:15:00+05:30,8260.25,8268.6,8253.25,8266.35
2016-06-30 09:30:00+05:30,8266.5,8270.65,8262.2,8264.1
2016-06-30 09:45:00+05:30,8264.55,8270.15,8262.15,8269.45
2016-06-30 10:00:00+05:30,8269.3,8277.2,8269.3,8274.85
2016-06-30 10:15:00+05:30,8274.95,8275.1,8268.15,8272.85
2016-06-30 10:30:00+05:30,8272.8,8274.05,8262.45,8263.5
2016-06-30 10:45:00+05:30,8263.55,8263.8,8251.7,8256.7
2016-06-30 11:00:00+05:30,8256.8,8264.8,8254.2,8264.1
2016-06-30 11:15:00+05:30,8264.1,8265.05,8261.2,8263.8
2016-06-30 11:30:00+05:30,8263.6,8263.75,8254.6,8255.55
2016-06-30 11:45:00+05:30,8255.5,8256.9,8252.35,8255.7
2016-06-30 12:00:00+05:30,8255.8,8256.5,8243.15,8253.35
2016-06-30 12:15:00+05:30,8252.95,8258.8,8252.95,8258.8
2016-06-30 12:30:00+05:30,8258.65,8259.1,8245.45,8245.8
2016-06-30 12:45:00+05:30,8245.8,8253.05,8242.1,8252.0
2016-06-30 13:00:00+05:30,8251.85,8265.25,8248.75,8262.5
2016-06-30 13:15:00+05:30,8263.0,8285.0,8262.15,8282.3
2016-06-30 13:30:00+05:30,8281.55,8295.8,8281.55,8292.85
2016-06-30 13:45:00+05:30,8292.8,8297.3,8289.4,8293.7
2016-06-30 14:00:00+05:30,8293.45,8308.15,8292.75,8305.65
2016-06-30 14:15:00+05:30,8305.55,8306.8,8294.7,8299.65
2016-06-30 14:30:00+05:30,8299.75,8302.95,8294.05,8295.6
2016-06-30 14:45:00+05:30,8295.9,8305.1,8293.45,8305.1
2016-06-30 15:00:00+05:30,8304.65,8304.8,8270.8,8291.5
2016-06-30 15:15:00+05:30,8292.1,8295.5,8282.3,8287.75
2016-07-01 09:15:00+05:30,8313.05,8346.35,8308.65,8335.9
2016-07-01 09:30:00+05:30,8336.2,8344.75,8336.2,8339.2
2016-07-01 09:45:00+05:30,8339.5,8343.3,8328.15,8343.0
2016-07-01 10:00:00+05:30,8343.3,8353.9,8341.0,8345.4
2016-07-01 10:15:00+05:30,8345.55,8349.65,8341.15,8347.3
2016-07-01 10:30:00+05:30,8347.35,8347.85,8341.75,8346.35
2016-07-01 10:45:00+05:30,8346.25,8356.3,8346.25,8355.45
2016-07-01 11:00:00+05:30,8355.25,8356.75,8347.5,8348.8
2016-07-01 11:15:00+05:30,8349.15,8355.05,8347.2,8349.5
2016-07-01 11:30:00+05:30,8348.8,8350.0,8339.4,8341.9
2016-07-01 11:45:00+05:30,8341.4,8346.05,8340.8,8344.45
2016-07-01 12:00:00+05:30,8343.75,8353.3,8343.55,8352.55
2016-07-01 12:15:00+05:30,8351.65,8354.35,8349.25,8352.85
2016-07-01 12:30:00+05:30,8352.8,8353.55,8342.75,8345.35
2016-07-01 12:45:00+05:30,8345.05,8353.0,8344.25,8352.05
2016-07-01 13:00:00+05:30,8351.9,8352.55,8341.8,8341.8
2016-07-01 13:15:00+05:30,8341.65,8343.4,8329.05,8342.4
2016-07-01 13:30:00+05:30,8342.8,8343.35,8333.3,8334.5
2016-07-01 13:45:00+05:30,8334.75,8347.75,8334.15,8345.8
2016-07-01 14:00:00+05:30,8345.7,8348.9,8344.1,8344.95
2016-07-01 14:15:00+05:30,8344.8,8345.4,8341.05,8342.0
2016-07-01 14:30:00+05:30,8341.8,8344.2,8333.85,8343.75
2016-07-01 14:45:00+05:30,8343.3,8344.15,8330.1,8336.75
2016-07-01 15:00:00+05:30,8337.25,8337.25,8326.5,8330.1
2016-07-01 15:15:00+05:30,8329.45,8329.8,8320.6,8328.35
2016-07-04 09:15:00+05:30,8376.75,8388.85,8373.9,8376.1
2016-07-04 09:30:00+05:30,8375.65,8386.75,8373.2,8380.4
2016-07-04 09:45:00+05:30,8380.0,8383.0,8378.35,8378.65
2016-07-04 10:00:00+05:30,8378.85,8381.9,8372.65,8380.25
2016-07-04 10:15:00+05:30,8380.1,8390.55,8379.2,8387.5
2016-07-04 10:30:00+05:30,8387.85,8390.8,8381.2,8385.95
2016-07-04 10:45:00+05:30,8385.35,8393.4,8384.6,8390.15
2016-07-04 11:00:00+05:30,8389.65,8394.8,8388.8,8391.85
2016-07-04 11:15:00+05:30,8392.0,8392.7,8383.85,8388.2
2016-07-04 11:30:00+05:30,8387.8,8392.4,8383.75,8387.25
2016-07-04 11:45:00+05:30,8386.95,8393.05,8386.35,8389.15
2016-07-04 12:00:00+05:30,8388.75,8392.75,8388.6,8391.85
2016-07-04 12:15:00+05:30,8391.95,8398.45,8391.2,8394.6
2016-07-04 12:30:00+05:30,8394.5,8394.6,8388.75,8390.6
2016-07-04 12:45:00+05:30,8390.2,8390.6,8379.6,8383.35
2016-07-04 13:00:00+05:30,8383.45,8385.85,8371.4,8375.2
2016-07-04 13:15:00+05:30,8375.35,8381.7,8373.75,8377.85
2016-07-04 13:30:00+05:30,8378.25,8382.1,8368.65,8369.75
2016-07-04 13:45:00+05:30,8369.45,8375.85,8367.95,8375.45
2016-07-04 14:00:00+05:30,8375.5,8382.95,8374.2,8377.7
2016-07-04 14:15:00+05:30,8377.2,8385.5,8374.85,8375.75
2016-07-04 14:30:00+05:30,8375.6,8378.3,8367.25,8369.5
2016-07-04 14:45:00+05:30,8369.55,8372.4,8364.7,8371.45
2016-07-04 15:00:00+05:30,8371.25,8375.6,8367.5,8368.45
2016-07-04 15:15:00+05:30,8368.7,8373.65,8365.75,8370.7
2016-07-05 09:15:00+05:30,8379.3,8381.45,8350.35,8353.65
2016-07-05 09:30:00+05:30,8353.55,8358.3,8347.6,8356.05
2016-07-05 09:45:00+05:30,8355.85,8359.6,8354.0,8355.1
2016-07-05 10:00:00+05:30,8355.45,8358.2,8350.5,8354.1
2016-07-05 10:15:00+05:30,8354.35,8357.55,8351.35,8352.35
2016-07-05 10:30:00+05:30,8352.1,8353.25,8336.1,8343.2
2016-07-05 10:45:00+05:30,8343.6,8344.3,8338.4,8344.1
2016-07-05 11:00:00+05:30,8344.15,8349.7,8342.25,8347.85
2016-07-05 11:15:00+05:30,8347.7,8348.9,8344.35,8348.9
2016-07-05 11:30:00+05:30,8349.05,8357.95,8347.45,8355.45
2016-07-05 11:45:00+05:30,8355.45,8363.5,8354.4,8363.1
2016-07-05 12:00:00+05:30,8363.55,8363.75,8346.85,8347.4
2016-07-05 12:15:00+05:30,8347.35,8349.15,8339.65,8342.05
2016-07-05 12:30:00+05:30,8342.85,8348.2,8336.05,8338.25
2016-07-05 12:45:00+05:30,8338.2,8343.9,8334.9,8343.85
2016-07-05 13:00:00+05:30,8343.75,8348.25,8341.2,8346.8
2016-07-05 13:15:00+05:30,8347.35,8347.95,8338.0,8339.2
2016-07-05 13:30:00+05:30,8339.15,8339.2,8328.95,8334.8
2016-07-05 13:45:00+05:30,8334.85,8335.95,8324.45,8332.3
2016-07-05 14:00:00+05:30,8332.95,8333.3,8319.95,8328.15
2016-07-05 14:15:00+05:30,8328.0,8335.7,8326.25,8329.1
2016-07-05 14:30:00+05:30,8329.15,8336.8,8327.55,8328.3
2016-07-05 14:45:00+05:30,8328.25,8333.9,8320.1,8332.9
2016-07-05 15:00:00+05:30,8333.55,8339.4,8332.9,8336.05
2016-07-05 15:15:00+05:30,8335.65,8338.5,8329.65,8335.95
2016-07-07 09:15:00+05:30,8342.0,8343.75,8321.85,8332.5
2016-07-07 09:30:00+05:30,8332.85,8341.45,8332.35,8340.75
2016-07-07 09:45:00+05:30,8340.9,8345.6,8333.45,8342.9
2016-07-07 10:00:00+05:30,8343.05,8344.7,8333.25,8335.0
2016-07-07 10:15:00+05:30,8334.8,8339.05,8327.6,8327.7
2016-07-07 10:30:00+05:30,8327.7,8341.5,8324.3,8341.5
2016-07-07 10:45:00+05:30,8341.45,8341.45,8335.55,8337.1
2016-07-07 11:00:00+05:30,8336.85,8337.25,8325.15,8325.9
2016-07-07 11:15:00+05:30,8326.1,8331.6,8323.2,8331.45
2016-07-07 11:30:00+05:30,8331.3,8332.85,8327.75,8329.95
2016-07-07 11:45:00+05:30,8329.65,8330.75,8325.95,8330.7
2016-07-07 12:00:00+05:30,8330.85,8331.7,8319.9,8321.8
2016-07-07 12:15:00+05:30,8321.55,8326.3,8317.7,8325.3
2016-07-07 12:30:00+05:30,8325.1,8341.05,8324.95,8338.6
2016-07-07 12:45:00+05:30,8338.3,8339.35,8329.6,8331.15
2016-07-07 13:00:00+05:30,8331.25,8332.5,8328.15,8331.75
2016-07-07 13:15:00+05:30,8331.45,8338.3,8329.7,8336.25
2016-07-07 13:30:00+05:30,8336.8,8348.45,8336.65,8340.7
2016-07-07 13:45:00+05:30,8340.55,8342.5,8332.95,8341.85
2016-07-07 14:00:00+05:30,8341.35,8361.95,8341.2,8358.5
2016-07-07 14:15:00+05:30,8357.85,8360.35,8352.3,8355.6
2016-07-07 14:30:00+05:30,8355.4,8355.4,8346.15,8346.95
2016-07-07 14:45:00+05:30,8347.1,8347.15,8335.0,8335.3
2016-07-07 15:00:00+05:30,8335.4,8335.9,8323.0,8325.25
2016-07-07 15:15:00+05:30,8325.05,8343.9,8325.05,8337.9
2016-07-08 09:15:00+05:30,8350.0,8353.3,8314.1,8318.2
2016-07-08 09:30:00+05:30,8318.05,8318.05,8287.55,8298.15
2016-07-08 09:45:00+05:30,8298.4,8307.45,8297.1,8302.6
2016-07-08 10:00:00+05:30,8302.6,8313.5,8301.95,8311.35
2016-07-08 10:15:00+05:30,8311.45,8311.45,8304.15,8307.8
2016-07-08 10:30:00+05:30,8307.65,8317.8,8307.15,8311.15
2016-07-08 10:45:00+05:30,8311.35,8311.55,8304.9,8305.65
2016-07-08 11:00:00+05:30,8305.6,8310.05,8303.15,8307.2
2016-07-08 11:15:00+05:30,8307.5,8314.65,8305.95,8311.2
2016-07-08 11:30:00+05:30,8311.25,8312.7,8306.55,8306.75
2016-07-08 11:45:00+05:30,8306.45,8310.1,8305.0,8309.45
2016-07-08 12:00:00+05:30,8309.5,8312.1,8307.95,8309.2
2016-07-08 12:15:00+05:30,8308.85,8309.85,8304.65,8307.0
2016-07-08 12:30:00+05:30,8307.0,8322.7,8302.9,8317.6
2016-07-08 12:45:00+05:30,8317.5,8325.6,8315.7,8315.7
2016-07-08 13:00:00+05:30,8315.8,8320.2,8311.2,8319.55
2016-07-08 13:15:00+05:30,8319.6,8325.65,8319.5,8322.6
2016-07-08 13:30:00+05:30,8322.5,8333.1,8318.25,8329.15
2016-07-08 13:45:00+05:30,8329.5,8331.3,8323.3,8323.7
2016-07-08 14:00:00+05:30,8323.75,8324.25,8312.95,8315.75
2016-07-08 14:15:00+05:30,8315.7,8325.4,8313.8,8323.65
2016-07-08 14:30:00+05:30,8323.45,8325.1,8306.9,8313.7
2016-07-08 14:45:00+05:30,8313.6,8323.5,8312.85,8322.75
2016-07-08 15:00:00+05:30,8323.2,8327.8,8320.35,8322.85
2016-07-08 15:15:00+05:30,8322.45,8329.95,8320.7,8323.2
2016-07-11 09:15:00+05:30,8413.35,8442.95,8407.05,8435.45
2016-07-11 09:30:00+05:30,8435.85,8455.85,8435.8,8448.15
2016-07-11 09:45:00+05:30,8448.3,8456.4,8446.4,8455.7
2016-07-11 10:00:00+05:30,8455.6,8460.75,8453.45,8455.7
2016-07-11 10:15:00+05:30,8455.9,8462.15,8454.95,8456.05
2016-07-11 10:30:00+05:30,8456.1,8459.0,8452.7,8455.0
2016-07-11 10:45:00+05:30,8455.45,8455.45,8447.4,8451.35
2016-07-11 11:00:00+05:30,8451.2,8455.95,8449.55,8451.2
2016-07-11 11:15:00+05:30,8451.3,8451.85,8446.75,8449.55
2016-07-11 11:30:00+05:30,8449.7,8452.5,8447.45,8452.2
2016-07-11 11:45:00+05:30,8452.3,8456.65,8451.2,8456.2
2016-07-11 12:00:00+05:30,8456.9,8458.7,8450.65,8458.3
2016-07-11 12:15:00+05:30,8458.1,8464.9,8458.1,8461.75
2016-07-11 12:30:00+05:30,8461.9,8465.1,8460.75,8464.0
2016-07-11 12:45:00+05:30,8463.95,8467.7,8462.15,8462.45
2016-07-11 13:00:00+05:30,8462.4,8462.95,8454.35,8456.7
2016-07-11 13:15:00+05:30,8456.2,8456.9,8448.05,8450.4
2016-07-11 13:30:00+05:30,8451.4,8457.15,8449.9,8455.55
2016-07-11 13:45:00+05:30,8455.6,8461.05,8454.7,8458.1
2016-07-11 14:00:00+05:30,8458.2,8464.05,8454.4,8461.6
2016-07-11 14:15:00+05:30,8461.7,8462.5,8446.95,8446.95
2016-07-11 14:30:00+05:30,8447.1,8450.35,8443.5,8446.7
2016-07-11 14:45:00+05:30,8446.5,8456.05,8446.5,8455.85
2016-07-11 15:00:00+05:30,8457.1,8469.3,8455.3,8468.75
2016-07-11 15:15:00+05:30,8469.65,8475.25,8467.9,8467.9
2016-07-12 09:15:00+05:30,8502.6,8503.45,8483.8,8492.85
2016-07-12 09:30:00+05:30,8493.05,8493.8,8483.95,8483.95
